,name,review
0,Scribblenauts Unlimited,BEST GAME EVER!!!!!!!!! SO FUN
1,Scribblenauts Unlimited,재미나네 ㅋㅋㄱㄱㄱㅋ 근데 약간 렉이 좀 있네요
2,Scribblenauts Unlimited,very good 👍 but it has crash sometime
3,Scribblenauts Unlimited, 야하
